KEY_CODE,HYOSYO,CITYNAME,NAME,HTKSYORI,HTKSAKI,GASSAN,ëçêîÅAîNóÓÅuïsè⁄Åvä‹Çﬁ,ëçêîÇOÅ`ÇSçŒ,ëçêîÇTÅ`ÇXçŒ,ëçêîÇPÇOÅ`ÇPÇSçŒ,ëçêîÇPÇTÅ`ÇPÇXçŒ,ëçêîÇQÇOÅ`ÇQÇSçŒ,ëçêîÇQÇTÅ`ÇQÇXçŒ,ëçêîÇRÇOÅ`ÇRÇSçŒ,ëçêîÇRÇTÅ`ÇRÇXçŒ,ëçêîÇSÇOÅ`ÇSÇSçŒ,ëçêîÇSÇTÅ`ÇSÇXçŒ,ëçêîÇTÇOÅ`ÇTÇSçŒ,ëçêîÇTÇTÅ`ÇTÇXçŒ,ëçêîÇUÇOÅ`ÇUÇSçŒ,ëçêîÇUÇTÅ`ÇUÇXçŒ,ëçêîÇVÇOÅ`ÇVÇSçŒ,ëçêîÇPÇTçŒñ¢ñû,ëçêîÇPÇTÅ`ÇUÇSçŒ,ëçêîÇUÇTçŒà»è„,ëçêîÇVÇTçŒà»è„,íjÇÃëçêîÅAîNóÓÅuïsè⁄Åvä‹Çﬁ,íjÇOÅ`ÇSçŒ,íjÇTÅ`ÇXçŒ,íjÇPÇOÅ`ÇPÇSçŒ,íjÇPÇTÅ`ÇPÇXçŒ,íjÇQÇOÅ`ÇQÇSçŒ,íjÇQÇTÅ`ÇQÇXçŒ,íjÇRÇOÅ`ÇRÇSçŒ,íjÇRÇTÅ`ÇRÇXçŒ,íjÇSÇOÅ`ÇSÇSçŒ,íjÇSÇTÅ`ÇSÇXçŒ,íjÇTÇOÅ`ÇTÇSçŒ,íjÇTÇTÅ`ÇTÇXçŒ,íjÇUÇOÅ`ÇUÇSçŒ,íjÇUÇTÅ`ÇUÇXçŒ,íjÇVÇOÅ`ÇVÇSçŒ,íjÇPÇTçŒñ¢ñû,íjÇPÇTÅ`ÇUÇSçŒ,íjÇUÇTçŒà»è„,íjÇVÇTçŒà»è„,èóÇÃëçêîÅAîNóÓÅuïsè⁄Åvä‹Çﬁ,èóÇOÅ`ÇSçŒ,èóÇTÅ`ÇXçŒ,èóÇPÇOÅ`ÇPÇSçŒ,èóÇPÇTÅ`ÇPÇXçŒ,èóÇQÇOÅ`ÇQÇSçŒ,èóÇQÇTÅ`ÇQÇXçŒ,èóÇRÇOÅ`ÇRÇSçŒ,èóÇRÇTÅ`ÇRÇXçŒ,èóÇSÇOÅ`ÇSÇSçŒ,èóÇSÇTÅ`ÇSÇXçŒ,èóÇTÇOÅ`ÇTÇSçŒ,èóÇTÇTÅ`ÇTÇXçŒ,èóÇUÇOÅ`ÇUÇSçŒ,èóÇUÇTÅ`ÇUÇXçŒ,èóÇVÇOÅ`ÇVÇSçŒ,èóÇPÇTçŒñ¢ñû,èóÇPÇTÅ`ÇUÇSçŒ,èóÇUÇTçŒà»è„,èóÇVÇTçŒà»è„
422052040,2,ëÂë∫és,ã¶òaí¨,0,,,1619,96,72,76,66,84,109,126,121,123,124,106,79,75,82,71,244,1013,298,145,773,48,31,43,31,36,54,61,56,61,69,52,38,40,39,27,122,498,118,52,846,48,41,33,35,48,55,65,65,62,55,54,41,35,43,44,122,515,180,93
422052050,2,ëÂë∫és,èºï¿,0,,,1000,43,34,56,54,45,32,45,49,55,65,68,79,70,84,73,133,562,298,141,447,22,17,30,24,19,11,25,19,23,29,26,37,37,41,29,69,250,123,53,553,21,17,26,30,26,21,20,30,32,36,42,42,33,43,44,64,312,175,88
422052060,2,ëÂë∫és,èºï¿,0,,,1158,59,81,58,55,41,61,54,78,88,110,59,77,62,63,49,198,685,260,148,551,37,37,29,27,18,29,24,39,39,59,32,31,31,28,21,103,329,108,59,607,22,44,29,28,23,32,30,39,49,51,27,46,31,35,28,95,356,152,89
422052070,3,ëÂë∫és,çYèoí√,0,,,606,21,27,21,21,20,17,21,17,42,38,32,60,51,54,53,69,319,203,96,282,9,14,8,13,8,9,9,6,18,21,17,30,27,22,29,31,158,84,33,324,12,13,13,8,12,8,12,11,24,17,15,30,24,32,24,38,161,119,63
42205207009,4,ëÂë∫és,çYèoí√àÍíöñ⁄,0,,,227,14,13,5,4,9,10,11,11,13,17,14,15,21,19,16,32,125,60,25,100,6,6,2,1,2,5,6,4,5,10,7,8,6,9,10,14,54,27,8,127,8,7,3,3,7,5,5,7,8,7,7,7,15,10,6,18,71,33,17
42205207010,4,ëÂë∫és,çYèoí√àÍíöñ⁄,0,,,379,7,14,16,17,11,7,10,6,29,21,18,45,30,35,37,37,194,143,71,182,3,8,6,12,6,4,3,2,13,11,10,22,21,13,19,17,104,57,25,197,4,6,10,5,5,3,7,4,16,10,8,23,9,22,18,20,90,86,46
422052080,3,ëÂë∫és,çYèoí√,0,,,1193,37,46,77,73,31,35,48,60,78,112,71,63,71,93,94,160,642,379,192,567,20,18,40,42,14,18,25,27,37,58,35,34,38,42,36,78,328,152,74,626,17,28,37,31,17,17,23,33,41,54,36,29,33,51,58,82,314,227,118
42205208009,4,ëÂë∫és,çYèoí√ìÒíöñ⁄,0,,,485,17,20,29,36,7,16,21,21,31,49,24,23,30,44,43,66,258,156,69,230,10,7,14,19,5,9,12,8,16,23,11,12,17,19,18,31,132,64,27,255,7,13,15,17,2,7,9,13,15,26,13,11,13,25,25,35,126,92,42
42205208010,4,ëÂë∫és,çYèoí√ìÒíöñ⁄,0,,,708,20,26,48,37,24,19,27,39,47,63,47,40,41,49,51,94,384,223,123,337,10,11,26,23,9,9,13,19,21,35,24,22,21,23,18,47,196,88,47,371,10,15,22,14,15,10,14,20,26,28,23,18,20,26,33,47,188,135,76
422052090,2,ëÂë∫és,çYèoí√,0,,,752,26,37,45,33,25,20,29,38,46,58,53,57,46,57,49,108,405,227,121,352,11,17,23,14,12,13,12,16,21,27,22,25,22,28,24,51,184,108,56,400,15,20,22,19,13,7,17,22,25,31,31,32,24,29,25,57,221,119,65
422052100,3,ëÂë∫és,êÖìcí¨,0,,,705,15,23,27,38,24,21,18,24,36,56,49,50,51,59,71,65,367,263,133,334,8,11,10,20,8,11,8,14,12,30,24,24,27,27,39,29,178,121,55,371,7,12,17,18,16,10,10,10,24,26,25,26,24,32,32,36,189,142,78
42205210008,4,ëÂë∫és,êÖìcí¨,0,,,445,6,15,19,27,13,14,9,16,21,35,29,31,31,41,48,40,226,172,83,215,2,6,7,15,5,9,5,9,4,19,15,15,17,17,27,15,113,83,39,230,4,9,12,12,8,5,4,7,17,16,14,16,14,24,21,25,113,89,44
42205210010,4,ëÂë∫és,êÖìcí¨,0,,,260,9,8,8,11,11,7,9,8,15,21,20,19,20,18,23,25,141,91,50,119,6,5,3,5,3,2,3,5,8,11,9,9,10,10,12,14,65,38,16,141,3,3,5,6,8,5,6,3,7,10,11,10,10,8,11,11,76,53,34
422052110,2,ëÂë∫és,å√í¨,0,,,373,11,10,11,11,15,23,19,16,27,19,19,26,31,34,27,32,206,129,68,167,3,4,4,7,6,10,7,10,15,12,7,12,15,16,13,11,101,51,22,206,8,6,7,4,9,13,12,6,12,7,12,14,16,18,14,21,105,78,46
422052120,2,ëÂë∫és,å√í¨,0,,,631,15,28,33,33,27,10,26,20,43,63,36,38,43,35,60,76,339,214,119,280,8,16,21,14,8,7,12,6,23,31,15,20,17,15,23,45,153,80,42,351,7,12,12,19,19,3,14,14,20,32,21,18,26,20,37,31,186,134,77
422052130,2,ëÂë∫és,ä£înèÍí¨,0,,,796,40,37,53,49,26,46,39,44,75,60,46,46,37,53,34,130,468,194,107,355,19,17,25,20,11,25,16,15,26,34,17,24,16,25,17,61,204,86,44,441,21,20,28,29,15,21,23,29,49,26,29,22,21,28,17,69,264,108,63
422052140,2,ëÂë∫és,êºä£înèÍí¨,0,,,552,0,0,0,120,289,94,30,9,6,1,3,0,0,0,0,0,552,0,0,509,0,0,0,103,270,87,30,9,6,1,3,0,0,0,0,0,509,0,0,43,0,0,0,17,19,7,0,0,0,0,0,0,0,0,0,0,43,0,0
422052150,2,ëÂë∫és,êºëÂë∫ñ{í¨,0,,,979,59,57,58,60,38,42,51,47,54,62,52,59,49,73,59,174,514,282,150,459,32,26,27,30,21,20,25,26,28,28,24,27,22,36,28,85,251,116,52,520,27,31,31,30,17,22,26,21,26,34,28,32,27,37,31,89,263,166,98
422052160,2,ëÂë∫és,ç˜înèÍ,0,,,595,21,29,36,46,17,21,24,42,36,51,27,26,46,43,52,86,336,161,66,279,15,12,20,32,6,12,11,17,20,25,8,10,17,18,24,47,158,66,24,316,6,17,16,14,11,9,13,25,16,26,19,16,29,25,28,39,178,95,42
422052170,2,ëÂë∫és,ç˜înèÍ,0,,,1662,89,78,98,91,68,95,107,94,100,146,117,118,109,120,83,265,1045,338,135,795,46,44,49,42,31,39,51,47,47,71,55,55,52,58,39,139,490,157,60,867,43,34,49,49,37,56,56,47,53,75,62,63,57,62,44,126,555,181,75
422052180,2,ëÂë∫és,êAèº,0,,,677,59,40,22,35,31,45,52,46,47,51,42,38,25,34,48,121,412,134,52,329,30,26,8,20,13,22,27,26,24,25,15,18,12,15,19,64,202,57,23,348,29,14,14,15,18,23,25,20,23,26,27,20,13,19,29,57,210,77,29
422052190,2,ëÂë∫és,êAèº,0,,,600,19,23,26,30,24,29,34,25,49,38,33,41,26,48,50,68,329,186,88,286,8,12,10,21,11,15,15,12,23,24,16,20,11,20,26,30,168,78,32,314,11,11,16,9,13,14,19,13,26,14,17,21,15,28,24,38,161,108,56
422052200,2,ëÂë∫és,êAèº,0,,,1239,39,64,44,76,35,42,74,58,79,76,70,64,90,105,95,147,664,413,213,574,11,30,18,51,15,19,38,23,36,38,25,35,36,54,47,59,316,189,88,665,28,34,26,25,20,23,36,35,43,38,45,29,54,51,48,88,348,224,125
422052210,2,ëÂë∫és,êzñK,0,,,868,33,39,36,34,28,34,47,28,58,68,53,45,33,63,80,108,428,329,186,397,18,21,15,16,9,14,23,14,24,37,27,16,17,29,40,54,197,144,75,471,15,18,21,18,19,20,24,14,34,31,26,29,16,34,40,54,231,185,111
422052220,2,ëÂë∫és,êzñK,0,,,1251,39,65,69,56,36,66,57,67,91,103,75,61,82,86,90,173,694,362,186,601,22,29,42,28,15,36,28,33,47,48,39,25,38,41,36,93,337,157,80,650,17,36,27,28,21,30,29,34,44,55,36,36,44,45,54,80,357,205,106
422052230,2,ëÂë∫és,êzñK,0,,,801,42,49,47,39,29,35,60,51,48,46,57,42,48,42,42,138,455,195,111,365,21,22,19,17,16,15,28,27,26,15,32,19,21,18,20,62,216,79,41,436,21,27,28,22,13,20,32,24,22,31,25,23,27,24,22,76,239,116,70
422052240,2,ëÂë∫és,è„êzñKí¨,0,,,2244,91,114,105,107,101,118,120,111,117,155,178,154,128,190,158,310,1289,625,277,1062,48,64,58,55,44,53,55,55,56,72,77,76,64,87,82,170,607,272,103,1182,43,50,47,52,57,65,65,56,61,83,101,78,64,103,76,140,682,353,174
422052250,2,ëÂë∫és,óYÉPå¥í¨,0,,,38,3,3,1,0,0,1,3,1,2,1,1,1,2,6,6,7,12,19,7,18,2,0,0,0,0,0,1,0,1,1,1,1,2,2,3,2,7,9,4,20,1,3,1,0,0,1,2,1,1,0,0,0,0,4,3,5,5,10,3
422052260,2,ëÂë∫és,írìcêVí¨,0,,,701,11,27,30,41,13,22,26,31,32,52,43,57,35,68,76,68,352,273,129,318,6,13,19,23,6,10,11,19,14,22,20,27,14,26,37,38,166,109,46,383,5,14,11,18,7,12,15,12,18,30,23,30,21,42,39,30,186,164,83
422052270,2,ëÂë∫és,írìc,0,,,1045,46,44,70,48,27,35,49,69,67,68,67,77,59,85,82,160,566,303,136,508,22,25,31,25,17,16,24,31,36,32,30,38,31,42,40,78,280,140,58,537,24,19,39,23,10,19,25,38,31,36,37,39,28,43,42,82,286,163,78
422052280,2,ëÂë∫és,írìc,0,,,1975,144,104,108,86,74,119,156,161,137,132,137,87,115,91,100,356,1204,395,204,923,78,48,50,43,40,56,68,77,68,62,67,34,56,42,46,176,571,163,75,1052,66,56,58,43,34,63,88,84,69,70,70,53,59,49,54,180,633,232,129
422052290,2,ëÂë∫és,ç‚å˚í¨,0,,,997,64,45,47,45,49,40,60,53,78,71,66,60,80,51,46,156,602,219,122,492,35,27,30,24,23,19,29,23,42,36,34,27,41,22,23,92,298,91,46,505,29,18,17,21,26,21,31,30,36,35,32,33,39,29,23,64,304,128,76
422052330,2,ëÂë∫és,ñ•ìáí¨,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
422053060,2,ëÂë∫és,êºïîí¨,0,,,545,14,23,18,15,13,12,16,33,38,28,50,36,37,48,41,55,278,211,122,269,3,11,11,8,8,8,10,15,19,16,23,17,25,28,19,25,149,94,47,276,11,12,7,7,5,4,6,18,19,12,27,19,12,20,22,30,129,117,75
422053070,2,ëÂë∫és,ì˙îëí¨,0,,,612,21,28,47,35,39,17,18,32,28,58,63,40,43,41,40,96,373,141,60,286,10,13,25,19,13,8,10,18,11,26,32,19,19,18,17,48,175,61,26,326,11,15,22,16,26,9,8,14,17,32,31,21,24,23,23,48,198,80,34
422053080,2,ëÂë∫és,çaó§í¨,0,,,1023,35,33,40,33,35,65,67,57,66,70,56,72,77,86,90,108,598,299,123,517,18,19,23,21,18,37,31,35,38,33,22,31,35,46,48,60,301,144,50,506,17,14,17,12,17,28,36,22,28,37,34,41,42,40,42,48,297,155,73
422053090,2,ëÂë∫és,ç°ë∫í¨,0,,,747,42,35,18,23,26,39,45,48,38,31,39,35,60,88,52,95,384,257,117,370,30,21,10,9,17,20,25,20,19,14,16,20,24,44,28,61,184,119,47,377,12,14,8,14,9,19,20,28,19,17,23,15,36,44,24,34,200,138,70
422054060,2,ëÂë∫és,ä‚èºí¨,0,,,885,50,55,48,34,28,48,53,65,62,53,46,39,55,69,85,153,483,247,93,431,28,27,30,19,11,17,27,32,34,31,23,16,23,32,42,85,233,112,38,454,22,28,18,15,17,31,26,33,28,22,23,23,32,37,43,68,250,135,55
422054070,2,ëÂë∫és,ëÂó¢í¨,0,,,454,17,17,10,28,22,16,26,27,25,22,53,39,32,41,18,44,290,120,61,209,5,10,8,12,9,6,10,17,11,9,27,20,15,21,7,23,136,50,22,245,12,7,2,16,13,10,16,10,14,13,26,19,17,20,11,21,154,70,39
422054080,2,ëÂë∫és,âAïΩí¨,0,,,443,12,19,22,16,11,3,19,24,20,44,24,25,37,54,49,53,223,167,64,220,9,10,11,10,7,0,7,11,11,21,13,11,22,28,23,30,113,77,26,223,3,9,11,6,4,3,12,13,9,23,11,14,15,26,26,23,110,90,38
422054090,2,ëÂë∫és,íÜó¢í¨,0,,,479,21,17,20,28,18,12,21,32,29,35,28,23,38,50,38,58,264,154,66,216,9,9,9,7,10,6,6,13,14,19,14,12,17,26,17,27,118,68,25,263,12,8,11,21,8,6,15,19,15,16,14,11,21,24,21,31,146,86,41
422054100,2,ëÂë∫és,è¨êÏì‡í¨,0,,,472,16,22,21,31,15,17,21,23,30,38,34,40,33,44,38,59,282,130,48,234,8,15,12,14,5,8,10,11,15,20,15,22,14,22,17,35,134,64,25,238,8,7,9,17,10,9,11,12,15,18,19,18,19,22,21,24,148,66,23
422054110,2,ëÂë∫és,ïΩí¨,0,,,150,2,5,3,1,6,4,8,8,9,7,7,11,18,12,19,10,79,61,30,74,2,4,2,1,4,1,0,5,7,5,4,6,9,6,9,8,42,24,9,76,0,1,1,0,2,3,8,3,2,2,3,5,9,6,10,2,37,37,21
422055070,2,ëÂë∫és,çrê£í¨,0,,,462,21,21,19,27,11,14,20,21,37,34,30,30,34,51,35,61,258,143,57,216,10,9,7,12,5,6,12,12,19,16,11,16,14,27,21,26,123,67,19,246,11,12,12,15,6,8,8,9,18,18,19,14,20,24,14,35,135,76,38
422055080,2,ëÂë∫és,å¥í¨,0,,,205,7,6,6,6,8,8,10,5,7,8,12,24,22,20,22,19,110,71,29,100,3,3,5,1,3,2,6,2,5,6,5,12,15,11,8,11,57,29,10,105,4,3,1,5,5,6,4,3,2,2,7,12,7,9,14,8,53,42,19
422055090,2,ëÂë∫és,ã{ë„í¨,0,,,377,7,12,10,14,19,18,20,13,10,25,35,35,37,34,30,29,226,121,57,182,3,6,7,7,10,9,11,5,3,13,17,17,22,17,14,16,114,51,20,195,4,6,3,7,9,9,9,8,7,12,18,18,15,17,16,13,112,70,37
422055100,2,ëÂë∫és,ìcâ∫í¨,0,,,381,8,14,18,14,4,4,6,13,15,15,11,14,19,30,42,40,115,226,154,143,2,4,6,5,1,3,2,9,6,6,6,8,6,13,17,12,52,79,49,238,6,10,12,9,3,1,4,4,9,9,5,6,13,17,25,28,63,147,105
422055110,2,ëÂë∫és,íÜäxí¨,0,,,213,1,1,5,8,8,3,6,5,9,16,22,10,24,19,28,7,111,93,46,119,0,1,2,5,3,3,5,3,7,9,10,10,15,10,15,3,70,44,19,94,1,0,3,3,5,0,1,2,2,7,12,0,9,9,13,4,41,49,27
422055120,2,ëÂë∫és,çïñÿí¨,0,,,199,7,11,13,8,3,7,7,11,9,7,7,15,23,21,11,31,97,71,39,92,3,7,6,4,1,4,3,7,4,5,2,10,10,11,6,16,50,26,9,107,4,4,7,4,2,3,4,4,5,2,5,5,13,10,5,15,47,45,30
422056010,2,ëÂë∫és,ã{è¨òH,0,,,802,37,39,43,35,27,34,52,49,56,65,44,40,60,56,66,119,462,216,94,385,24,21,20,15,16,15,28,24,23,34,24,16,30,30,34,65,225,92,28,417,13,18,23,20,11,19,24,25,33,31,20,24,30,26,32,54,237,124,66
422056020,2,ëÂë∫és,ã{è¨òH,0,,,458,26,22,31,19,7,11,26,21,35,25,18,13,24,38,36,79,199,169,95,197,14,6,15,6,4,5,13,11,17,10,8,8,8,18,16,35,90,67,33,261,12,16,16,13,3,6,13,10,18,15,10,5,16,20,20,44,109,102,62
422056030,2,ëÂë∫és,ã{è¨òH,0,,,1114,97,118,84,94,35,48,84,99,83,65,50,53,47,35,34,299,658,123,54,543,48,51,37,58,17,30,37,46,43,31,24,26,24,21,12,136,336,53,20,571,49,67,47,36,18,18,47,53,40,34,26,27,23,14,22,163,322,70,34
422056040,2,ëÂë∫és,ç°í√í¨,0,,,875,28,27,42,66,144,80,64,44,64,57,46,46,47,44,26,97,658,108,38,503,17,11,19,41,108,52,38,24,37,29,25,22,23,21,16,47,399,50,13,372,11,16,23,25,36,28,26,20,27,28,21,24,24,23,10,50,259,58,25
422056050,2,ëÂë∫és,ïxÇÃå¥,0,,,3019,130,156,214,207,172,133,153,188,193,205,226,174,181,201,182,500,1832,653,270,1474,63,73,108,108,106,73,83,81,81,84,108,83,83,102,97,244,890,316,117,1545,67,83,106,99,66,60,70,107,112,121,118,91,98,99,85,256,942,337,153
422056060,2,ëÂë∫és,ïxÇÃå¥,0,,,4376,315,309,307,243,175,249,279,347,373,309,256,235,226,188,150,931,2692,657,319,2139,149,154,163,132,79,111,146,163,172,160,127,107,118,104,77,466,1315,299,118,2237,166,155,144,111,96,138,133,184,201,149,129,128,108,84,73,465,1377,358,201
422056070,2,ëÂë∫és,çïä€í¨,0,,,2048,176,222,182,123,104,111,143,190,193,155,102,68,71,46,47,580,1260,190,97,1019,97,129,93,68,50,54,69,76,95,81,46,38,38,19,22,319,615,75,34,1029,79,93,89,55,54,57,74,114,98,74,56,30,33,27,25,261,645,115,63
422056080,2,ëÂë∫és,í|èºí¨,0,,,987,47,63,77,62,29,46,44,63,72,71,74,65,51,61,51,187,577,216,104,462,24,34,40,31,15,25,15,29,34,27,38,30,21,31,26,98,265,95,38,525,23,29,37,31,14,21,29,34,38,44,36,35,30,30,25,89,312,121,66
422056090,2,ëÂë∫és,ãSã¥í¨,0,,,1441,65,78,89,97,52,63,64,72,92,117,91,96,80,92,108,232,824,383,183,679,39,42,49,45,26,34,28,37,40,52,44,45,38,42,45,130,389,159,72,762,26,36,40,52,26,29,36,35,52,65,47,51,42,50,63,102,435,224,111
422056100,2,ëÂë∫és,è¨òHå˚ñ{í¨,0,,,966,70,43,35,33,37,45,49,58,65,61,57,54,58,73,64,148,517,283,146,477,44,20,21,22,18,19,21,34,33,34,27,27,21,38,28,85,256,126,60,489,26,23,14,11,19,26,28,24,32,27,30,27,37,35,36,63,261,157,86
422056110,2,ëÂë∫és,è¨òHå˚í¨,0,,,1274,68,52,57,55,52,89,83,74,95,100,65,73,72,92,81,177,758,327,154,608,40,23,38,32,25,49,42,38,46,47,33,29,29,41,34,101,370,130,55,666,28,29,19,23,27,40,41,36,49,53,32,44,43,51,47,76,388,197,99
422056120,2,ëÂë∫és,å¥å˚í¨,0,,,2701,132,181,197,189,97,108,134,159,199,218,183,176,153,174,137,510,1616,558,247,1232,47,87,96,96,46,44,63,58,91,104,85,83,77,85,67,230,747,242,90,1469,85,94,101,93,51,64,71,101,108,114,98,93,76,89,70,280,869,316,157
422056130,2,ëÂë∫és,í|èºñ{í¨,0,,,2160,111,102,124,103,86,99,133,118,153,155,162,126,152,138,109,337,1287,518,271,1031,63,45,65,57,34,48,67,52,65,71,90,58,75,69,53,173,617,228,106,1129,48,57,59,46,52,51,66,66,88,84,72,68,77,69,56,164,670,290,165
422056140,2,ëÂë∫és,ëÂêÏìcí¨,0,,,1675,87,93,103,112,71,76,84,87,115,126,104,105,99,94,107,283,979,384,183,803,43,44,60,57,33,35,40,48,45,58,50,54,59,37,45,147,479,156,74,872,44,49,43,55,38,41,44,39,70,68,54,51,40,57,62,136,500,228,109
422057110,2,ëÂë∫és,â´ìcí¨,0,,,1191,71,78,95,85,37,47,64,101,89,89,68,56,67,47,76,244,703,225,102,559,38,35,49,37,14,19,25,49,42,44,33,23,33,21,38,122,319,107,48,632,33,43,46,48,23,28,39,52,47,45,35,33,34,26,38,122,384,118,54
422057120,2,ëÂë∫és,éıå√í¨,0,,,364,15,28,18,22,13,11,26,26,22,29,27,22,19,25,19,61,217,80,36,179,10,20,11,10,9,3,12,13,12,10,14,12,9,12,6,41,104,31,13,185,5,8,7,12,4,8,14,13,10,19,13,10,10,13,13,20,113,49,23
422057130,2,ëÂë∫és,äFìØí¨,0,,,809,46,46,32,31,30,30,57,46,59,45,38,51,63,69,58,124,450,234,107,380,21,27,17,15,14,14,27,18,25,28,20,22,33,29,26,65,216,98,43,429,25,19,15,16,16,16,30,28,34,17,18,29,30,40,32,59,234,136,64
422057140,2,ëÂë∫és,ç°ïxí¨,0,,,801,50,53,58,57,20,27,42,44,65,65,42,43,59,50,43,161,464,170,77,375,32,22,31,27,3,10,21,21,31,32,19,18,33,24,22,85,215,73,27,426,18,31,27,30,17,17,21,23,34,33,23,25,26,26,21,76,249,97,50
422057150,2,ëÂë∫és,ñÏìcí¨,0,,,134,6,6,4,4,2,5,4,6,5,6,0,5,13,21,13,16,50,68,34,60,3,3,2,2,2,2,2,4,0,4,0,3,5,11,6,8,24,28,11,74,3,3,2,2,0,3,2,2,5,2,0,2,8,10,7,8,26,40,23
422057160,2,ëÂë∫és,óßïüéõí¨,0,,,147,3,1,3,7,7,4,6,6,7,9,13,9,10,17,17,7,78,62,28,72,3,0,2,5,3,1,1,5,4,5,4,4,6,9,7,5,38,29,13,75,0,1,1,2,4,3,5,1,3,4,9,5,4,8,10,2,40,33,15
422057170,2,ëÂë∫és,ñÌË”éõí¨,0,,,210,10,12,7,9,7,8,6,12,10,12,15,14,24,25,12,29,117,64,27,97,4,4,4,6,3,5,2,7,4,4,10,5,10,13,8,12,56,29,8,113,6,8,3,3,4,3,4,5,6,8,5,9,14,12,4,17,61,35,19
422057180,2,ëÂë∫és,èdà‰ìcí¨,0,,,57,0,0,1,1,0,1,3,0,2,1,3,6,8,6,8,1,25,31,17,25,0,0,0,0,0,1,1,0,1,0,1,3,5,3,4,0,12,13,6,32,0,0,1,1,0,0,2,0,1,1,2,3,3,3,4,1,13,18,11
422057190,2,ëÂë∫és,ïüèdí¨,0,,,188,6,8,3,8,8,2,10,9,8,11,14,15,13,22,12,17,98,73,39,88,1,5,1,3,6,1,4,3,4,4,8,11,3,12,5,7,47,34,17,100,5,3,2,5,2,1,6,6,4,7,6,4,10,10,7,10,51,39,22
422057200,2,ëÂë∫és,ëêèÍí¨,0,,,262,5,14,22,15,6,7,11,12,15,27,21,17,16,22,19,41,147,69,28,112,2,4,8,7,0,2,5,4,3,15,11,8,6,11,12,14,61,34,11,150,3,10,14,8,6,5,6,8,12,12,10,9,10,11,7,27,86,35,17
422058070,2,ëÂë∫és,èºå¥ñ{í¨,0,,,622,20,20,29,22,15,25,25,22,21,37,42,44,50,59,46,69,303,244,139,286,10,9,13,11,6,13,12,10,11,22,23,16,25,33,21,32,149,102,48,336,10,11,16,11,9,12,13,12,10,15,19,28,25,26,25,37,154,142,91
422058080,2,ëÂë∫és,èºå¥,0,,,358,5,7,16,8,10,11,14,8,17,26,32,27,24,40,36,28,177,153,77,171,3,2,10,4,5,4,8,5,11,9,15,14,14,13,19,15,89,67,35,187,2,5,6,4,5,7,6,3,6,17,17,13,10,27,17,13,88,86,42
422058090,2,ëÂë∫és,èºå¥,0,,,282,9,8,14,14,5,9,11,11,15,15,15,12,16,20,20,31,123,126,86,124,6,3,11,5,2,6,6,5,4,8,6,5,9,10,6,20,56,47,31,158,3,5,3,9,3,3,5,6,11,7,9,7,7,10,14,11,67,79,55
422058100,2,ëÂë∫és,èºå¥,0,,,125,6,2,5,3,4,2,10,8,9,3,2,18,15,9,10,13,74,38,19,53,1,0,1,2,0,1,3,3,5,2,2,8,6,6,4,2,32,19,9,72,5,2,4,1,4,1,7,5,4,1,0,10,9,3,6,11,42,19,10
422058110,2,ëÂë∫és,ñÏäxí¨,0,,,366,8,20,19,19,10,8,16,7,17,36,21,26,41,33,34,47,201,118,51,168,5,11,5,10,3,6,8,5,6,17,11,13,17,18,13,21,96,51,20,198,3,9,14,9,7,2,8,2,11,19,10,13,24,15,21,26,105,67,31
422058120,2,ëÂë∫és,ìåñÏäxí¨,0,,,168,1,2,5,9,3,2,5,4,6,11,9,11,14,26,18,8,74,86,42,78,1,2,2,3,1,1,2,3,3,4,4,6,5,14,11,5,32,41,16,90,0,0,3,6,2,1,3,1,3,7,5,5,9,12,7,3,42,45,26
422058130,2,ëÂë∫és,ïêóØòHí¨,0,,,107,3,6,4,3,3,1,3,5,9,3,7,9,14,9,7,13,57,37,21,50,2,5,1,3,1,0,0,1,5,1,4,4,7,5,4,8,26,16,7,57,1,1,3,0,2,1,3,4,4,2,3,5,7,4,3,5,31,21,14
42207,1,ïΩåÀés,,0,,,29365,1015,1148,1219,900,699,873,1023,1206,1366,1592,1726,2018,2375,2845,2691,3382,13778,12151,6615,13771,547,581,602,436,403,471,499,607,715,804,859,1019,1182,1432,1320,1730,6995,5015,2263,15594,468,567,617,464,296,402,524,599,651,788,867,999,1193,1413,1371,1652,6783,7136,4352
422070010,2,ïΩåÀés,ä‚ÇÃè„í¨,0,,,81,2,2,2,3,2,4,4,2,6,0,6,8,9,10,6,6,44,31,15,42,1,1,1,1,1,3,1,0,5,0,5,3,6,6,3,3,25,14,5,39,1,1,1,2,1,1,3,2,1,0,1,5,3,4,3,3,19,17,10
422070020,2,ïΩåÀés,ä‚ÇÃè„í¨,0,,,314,24,15,17,19,14,16,12,21,19,21,24,18,21,26,21,56,185,73,26,139,14,10,5,7,4,8,7,13,5,9,8,10,9,13,8,29,80,30,9,175,10,5,12,12,10,8,5,8,14,12,16,8,12,13,13,27,105,43,17
